,Country,Popularity,Title,Artist,Album/Single,Artist_followers,Explicit,Album,Release_date,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,Genre_new
35701,Global,58.40000000000001,missin you crazy,Russ,album,3724826.0,True,ZOO,2018-09-07,0.716,0.7290000000000001,5.0,-6.313,1.0,0.117,0.0991,0.0,0.0842,0.276,131.975,226693.0,hip hop
35206,Global,58.40000000000001,mejor,Dalex - Sech,single,2661429.0,True,Mejor,2020-02-07,0.524,0.5770000000000001,2.0,-4.501,1.0,0.18,0.185,0.0,0.103,0.19,175.396,201361.0,latin
33763,Global,57.60000000000001,waka waka   song],Shakira - Freshlyground,single,20000308.0,False,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),2010-05-07,0.7659999999999999,0.873,11.0,-6.381,0.0,0.14300000000000002,0.00627,0.0,0.0764,0.743,126.988,202627.0,pop
73470,Global,57.6,tomorrows dust,Tame Impala,album,4300741,False,The Slow Rush,2020-02-14,0.616,0.804,0.0,-5.568,1.0,0.0427,0.0124,0.0998,0.5529999999999999,0.627,99.002,326840.0,dance/electronic
26070,Global,57.6,syphilis,Juice WRLD,album,13266070.0,True,Death Race For Love,2019-03-08,0.782,0.659,1.0,-3.103,1.0,0.248,0.0696,0.0,0.168,0.336,148.03,131761.0,rap
24043,Global,57.6,skrr,KALIM - Ufo361,single,186464.0,True,SKRR,2020-04-23,0.8029999999999999,0.649,10.0,-6.599,0.0,0.132,0.163,2.72e-05,0.152,0.584,125.038,119040.0,hip hop
22686,Global,57.6,high hopes,Panic! At The Disco,single,10097733.0,False,High Hopes on Saturday Night,2018-05-23,0.519,0.908,5.0,-2.733,1.0,0.0669,0.22,0.0,0.0673,0.7020000000000001,164.06099999999995,192133.0,pop
12275,Global,57.6,funeral,Lil Wayne,album,9717614.0,True,Funeral,2020-01-31,0.5770000000000001,0.624,0.0,-4.28,1.0,0.26,0.472,0.0,0.182,0.324,136.966,194640.0,hip hop
46269,Global,57.6,party up the street,Miley Cyrus - Swae Lee - Mike WiLL Made-It,single,13062577.0,False,SHE IS COMING,2019-05-31,0.745,0.615,1.0,-7.325,1.0,0.0709,0.407,0.006220000000000001,0.438,0.305,100.986,217253.0,pop
32739,Global,57.6,its a raid,Ozzy Osbourne - Post Malone,album,3202967.0,True,Ordinary Man,2020-02-21,0.472,0.996,1.0,-0.578,1.0,0.16,0.00687,0.0,0.392,0.114,117.004,260017.0,rock
51533,Global,57.6,rocket ship,Future,album,9442830.0,True,Future Hndrxx Presents: The WIZRD,2019-01-18,0.953,0.38,8.0,-4.941,1.0,0.261,0.00957,0.0,0.127,0.128,133.941,116847.0,hip hop
39135,Global,56.8,confía,Sech - Daddy Yankee,album,6068852.0,False,1 of 1,2020-05-21,0.722,0.757,0.0,-3.592,0.0,0.0782,0.17,1.31e-05,0.0657,0.763,167.987,202308.0,latin
65898,Global,56.8,r.i.p.,Playboi Carti,album,4064479,True,Die Lit,2018-05-11,0.725,0.725,8.0,-6.067,0.0,0.159,0.0119,0.0,0.086,0.515,140.003,192027.0,hip hop
69183,Global,56.8,admv,Maluma,single,21642776,False,ADMV,2020-04-23,0.565,0.39,9.0,-4.959,1.0,0.0556,0.8170000000000001,0.0,0.126,0.708,163.781,193700.0,reggaeton
7569,Global,56.8,replica,The xx,album,3535036.0,False,I See You,2017-01-13,0.623,0.44,8.0,-10.934,1.0,0.0327,0.468,0.502,0.177,0.511,79.97800000000002,249000.0,dance/electronic
56682,Global,56.8,sex,Rammstein,album,5126749.0,False,RAMMSTEIN,2019-05-17,0.608,0.93,8.0,-3.97,1.0,0.0604,0.0005610000000000001,0.00175,0.156,0.4320000000000001,123.018,236529.0,metal
31443,Global,56.8,world is yours,Gunna,album,2611308.0,True,Drip Harder,2018-10-05,0.8340000000000001,0.557,6.0,-7.148,1.0,0.5429999999999999,0.113,0.0,0.0694,0.575,109.867,157199.0,hip hop
34858,Global,56.8,dig down,Muse,single,6072030.0,False,Dig Down,2017-05-18,0.325,0.418,0.0,-6.0520000000000005,1.0,0.0582,0.08,0.000335,0.158,0.197,190.738,228141.0,rock
62776,Global,56.8,rebelde,RBD - Anahí - Dulce María - Maite Perroni - Christian Chávez - Christopher von Uckermann - Alfonso Herrera,album,955734,False,Rebelde,2004-01-01,0.6709999999999999,0.782,7.0,-6.497999999999998,1.0,0.047,0.0122,0.0,0.525,0.62,95.011,214307.0,pop
51125,Global,56.8,high for hours,J. Cole,single,11968318.0,True,High For Hours,2017-01-18,0.87,0.446,1.0,-9.818,1.0,0.424,0.449,0.0,0.16,0.684,95.518,251309.0,hip hop
17645,Global,56.8,spring day,BTS,album,24755789.0,False,YOU NEVER WALK ALONE,2017-02-13,0.539,0.846,8.0,-3.192,1.0,0.0354,0.0063,1.68e-06,0.13,0.46,106.992,274097.0,k-pop
37645,Global,56.8,200 mph,Bad Bunny - Diplo - Nitti Gritti,album,26265604.0,True,X 100PRE,2018-12-23,0.85,0.5,8.0,-6.707999999999998,1.0,0.0665,0.0139,0.000384,0.0947,0.816,160.02,170509.0,latin
27433,Global,56.8,changes,Lauv,album,3587039.0,False,~how i'm feeling~,2020-01-02,0.532,0.455,2.0,-8.366,1.0,0.156,0.452,0.0,0.237,0.204,148.18200000000004,160187.0,pop
81554,Global,56.8,africaryan,Logic - Neil deGrasse Tyson,album,5004777,True,Everybody,2017-05-05,0.531,0.797,10.0,-7.018,1.0,0.154,0.154,0.0,0.0902,0.342,104.027,728413.0,hip hop
6566,Global,56.8,two of us,Louis Tomlinson,single,4050148.0,False,Two of Us,2019-03-07,0.614,0.605,0.0,-5.4110000000000005,1.0,0.0321,0.226,0.0,0.124,0.329,127.107,217855.0,pop
50405,Global,56.8,show me how to live,Audioslave,album,2977392.0,False,Audioslave,2002,0.433,0.8540000000000001,9.0,-3.868,1.0,0.0483,0.000336,0.000177,0.162,0.368,89.4,277840.0,metal
32922,Global,56.8,what would i change it to,Avicii - AlunaGeorge,single,18439913.0,False,AVĪCI (01),2017-08-09,0.785,0.495,11.0,-8.865,1.0,0.0946,0.305,4.82e-06,0.0936,0.586,109.992,185455.0,house
77271,Global,56.8,gassed up!,XXXTENTACION - Flyboy Tarantino - Kid Trunks - Bass Santana - Kin$oul,album,22910410,True,"XXXTENTACION Presents: Members Only, Vol. 4",2019-01-23,0.843,0.56,6.0,-6.122000000000001,1.0,0.284,0.293,6.72e-06,0.0984,0.477,130.032,225051.0,rap
75504,Global,56.8,jouvert,BROCKHAMPTON,album,1614536,True,iridescence,2018-09-21,0.7190000000000001,0.703,8.0,-4.114,1.0,0.253,0.0373,0.000138,0.361,0.501,83.984,234320.0,boy band
62073,Global,56.8,dja roulé,Damso,album,2622238,True,QALF,2020-09-17,0.8759999999999999,0.494,2.0,-8.76,1.0,0.133,0.0201,0.609,0.112,0.287,148.015,183267.0,hip hop
36379,Global,56.0,one of the drunks,Panic! At The Disco,album,10097733.0,True,Pray for the Wicked,2018-06-22,0.424,0.892,8.0,-3.78,0.0,0.193,0.0426,0.0,0.711,0.762,174.00799999999995,198947.0,pop
13813,Global,56.0,moon river,Frank Ocean,single,6628942.0,False,Moon River,2018-02-14,0.24,0.116,0.0,-13.216,1.0,0.0329,0.877,0.00092,0.1,0.0937,77.34899999999998,188324.0,r&b/soul
83526,Global,56.0,test drive,Joji,album,3586162,True,BALLADS 1,2018-10-26,0.6459999999999999,0.648,3.0,-8.602,1.0,0.0372,0.71,0.00316,0.108,0.466,75.00399999999998,179423.0,r&b/soul
36927,Global,56.0,dont check on me,Chris Brown - Justin Bieber - Ink,single,12520603.0,False,Don't Check On Me (feat. Justin Bieber & Ink),2019-06-25,0.66,0.395,7.0,-5.242000000000001,1.0,0.0333,0.873,0.0,0.112,0.6779999999999999,81.99700000000001,204880.0,pop
76820,Global,56.0,show & tell,Melanie Martinez,album,8379843,True,K-12,2019-09-06,0.535,0.746,4.0,-5.644,0.0,0.275,0.304,0.0,0.359,0.648,109.994,215973.0,pop
18377,Global,56.0,change your life,Kehlani - Jhené Aiko,album,4028947.0,True,It Was Good Until It Wasn't,2020-05-08,0.665,0.7490000000000001,5.0,-6.526,0.0,0.0834,0.0375,1.95e-06,0.0837,0.701,146.886,191129.0,pop
14058,Global,56.0,rose-colored boy,Paramore,album,5512149.0,False,After Laughter,2017-05-12,0.768,0.826,5.0,-4.904,1.0,0.0335,0.00199,0.000374,0.031,0.926,114.997,212853.0,pop
51886,Global,56.0,keep that shit,Quavo - Takeoff,album,4454166.0,True,QUAVO HUNCHO,2018-10-12,0.875,0.7170000000000001,5.0,-7.2360000000000015,1.0,0.189,0.0708,0.000495,0.0949,0.607,153.037,176112.0,hip hop
62481,Global,56.0,joy,Bastille,single,4522936,False,Joy,2019-05-02,0.5589999999999999,0.915,9.0,-4.811,1.0,0.132,0.222,0.0,0.113,0.361,117.914,192523.0,pop
31457,Global,56.0,sky full of song,Florence + The Machine,single,5344593.0,False,Sky Full Of Song,2018-04-12,0.5329999999999999,0.32,8.0,-8.818999999999997,1.0,0.0316,0.731,1.65e-05,0.154,0.29100000000000004,98.036,226160.0,pop
52393,Global,56.0,from the inside,Linkin Park,album,17132813.0,False,Meteora,2003-03-24,0.466,0.965,1.0,-2.597,0.0,0.0904,0.042,0.0,0.101,0.453,95.028,173933.0,metal
68593,Global,56.0,all i know,Machine Gun Kelly - Trippie Redd,album,2691848,True,Tickets To My Downfall,2020-09-25,0.7120000000000001,0.624,9.0,-6.9110000000000005,1.0,0.067,0.0342,4.91e-05,0.0919,0.335,77.471,129142.0,hip hop
39,Global,56.0,hymn,Kesha,single,5910376.0,True,Hymn,2017-08-03,0.488,0.5379999999999999,6.0,-4.974,1.0,0.076,0.147,0.0,0.305,0.38,67.03699999999999,205600.0,pop
2898,Global,56.0,7empest,TOOL,album,1693711.0,True,Fear Inoculum,2019-08-30,0.32299999999999995,0.8029999999999999,7.0,-7.397,1.0,0.0369,7.35e-05,0.8340000000000001,0.0957,0.386,144.755,943529.0,metal
25627,Global,56.0,every single time,Jonas Brothers,album,4654109.0,False,Happiness Begins,2019-06-07,0.7559999999999999,0.685,11.0,-5.176,0.0,0.0446,0.135,0.0,0.123,0.91,151.988,212093.0,boy band
67596,Global,55.2,leader of the delinquents,Kid Cudi,single,4140055,True,Leader Of The Delinquents,2020-04-14,0.8059999999999999,0.809,1.0,-7.18,1.0,0.159,0.141,8.640000000000001e-05,0.0739,0.685,95.043,189545.0,hip hop
39517,Global,55.2,kafa leyla,BRADO - MERO,single,58041.0,True,Kafa Leyla,2019-11-07,0.765,0.858,11.0,-4.823,0.0,0.317,0.325,0.0,0.0786,0.871,90.08,154132.0,hip hop
51925,Global,55.2,things change,Bryson Tiller,album,4447390.0,True,A N N I V E R S A R Y,2020-10-02,0.758,0.613,9.0,-4.851,0.0,0.37,0.245,4.36e-05,0.111,0.491,145.756,214732.0,hip hop
40703,Global,55.2,s.o.t.l.,Ludacris - Lil Wayne,single,1944823.0,True,S.O.T.L. (Silence of the Lambs) [feat. Lil Wayne],2020-05-21,0.924,0.7659999999999999,10.0,-4.092,0.0,0.256,0.051,0.0,0.0981,0.455,132.06,191713.0,hip hop
41592,Global,55.2,de menina pra mulher - ao vivo,Gusttavo Lima,single,10006831.0,False,De Menina pra Mulher (Ao Vivo),2020-09-17,0.83,0.92,4.0,-2.303,1.0,0.0352,0.118,2.12e-06,0.234,0.967,121.982,208383.0,latin
67820,Global,55.2,wells fargo  - interlude,Dreamville - JID - EARTHGANG - Buddy - Guapdad 4000,album,301682,True,Revenge Of The Dreamers III,2019-07-05,0.8,0.826,1.0,-3.198,1.0,0.107,0.0706,4.76e-06,0.181,0.241,148.02100000000004,123413.0,hip hop
46274,Global,55.2,come fa1,tha Supreme,album,1141349.0,True,23 6451,2019-11-15,0.649,0.562,0.0,-7.194,0.0,0.0465,0.147,5.770000000000001e-05,0.16899999999999998,0.34700000000000003,128.039,128775.0,hip hop
15445,Global,55.2,grinding all my life,Nipsey Hussle,album,1750629.0,True,Victory Lap,2018-02-16,0.6,0.716,3.0,-5.5539999999999985,0.0,0.384,0.0491,0.0,0.109,0.246,180.165,175040.0,hip hop
6038,Global,55.2,temptation,Future,album,9442830.0,True,Future Hndrxx Presents: The WIZRD,2019-01-18,0.66,0.55,4.0,-6.744,1.0,0.184,0.16399999999999998,0.000204,0.199,0.299,130.004,167673.0,hip hop
16778,Global,54.40000000000001,cant love,Trippie Redd,album,5502398.0,True,A Love Letter To You 3,2018-11-09,0.8420000000000001,0.5670000000000001,4.0,-6.504,0.0,0.0525,0.00244,1.89e-05,0.168,0.256,135.991,169412.0,rap
74293,Global,54.40000000000001,entrepreneur,Pharrell Williams - JAY-Z,single,3321035,False,Entrepreneur (feat. JAY-Z),2020-08-21,0.726,0.629,0.0,-2.365,1.0,0.242,0.318,0.0,0.117,0.73,165.984,258959.0,pop
9031,Global,54.40000000000001,devastated,Joey Bada$$,album,1936777.0,True,ALL-AMERIKKKAN BADA$$,2017-04-07,0.812,0.628,10.0,-6.164,0.0,0.0682,0.0634,0.0,0.254,0.485,123.004,207059.0,hip hop
69465,Global,54.40000000000001,nummer,Ufo361 - RAF Camora,single,1555169,False,Nummer,2019-07-26,0.688,0.638,11.0,-6.855,0.0,0.134,0.223,0.000202,0.101,0.29100000000000004,193.851,182214.0,rap
33215,Global,54.40000000000001,hash hash,SSIO,single,387959.0,True,Hash Hash,2019-09-26,0.804,0.81,1.0,-4.569,1.0,0.289,0.0361,0.0,0.219,0.369,130.10399999999998,165707.0,hip hop
52608,Global,54.40000000000001,runaway,Linkin Park,album,17132813.0,False,Hybrid Theory (Bonus Edition),2000-10-24,0.636,0.884,7.0,-4.743,1.0,0.0584,0.0142,0.0,0.253,0.446,109.16,183973.0,metal
10989,Global,54.40000000000001,falling,Alesso,single,3485991.0,False,Falling,2017-02-03,0.7090000000000001,0.72,7.0,-3.94,0.0,0.0366,0.263,0.0,0.34700000000000003,0.675,115.987,202314.0,house
65670,Global,54.40000000000001,clickbait,Logic,album,5004777,True,Confessions of a Dangerous Mind,2019-05-10,0.848,0.708,0.0,-5.625,1.0,0.0925,0.0466,3.79e-05,0.13,0.765,156.007,157000.0,hip hop
36037,Global,54.40000000000001,ashley,Halsey,album,12622150.0,True,Manic,2020-01-17,0.6629999999999999,0.531,7.0,-6.339,1.0,0.0827,0.13699999999999998,0.0,0.146,0.366,125.014,186188.0,pop
81009,Global,54.40000000000001,real feel,Trippie Redd,album,5502398,True,A Love Letter To You 4,2019-11-22,0.8370000000000001,0.57,2.0,-5.221,1.0,0.0767,0.3720000000000001,0.0,0.0862,0.425,74.514,258552.0,rap
948,Global,54.40000000000001,why would i stop?,Big Sean,album,7838718.0,True,Detroit 2,2020-09-04,0.778,0.727,1.0,-6.115,0.0,0.0837,0.0212,0.0,0.101,0.218,119.972,152263.0,hip hop
29071,Global,54.40000000000001,love again,Daniel Caesar - Brandy,album,2245922.0,False,CASE STUDY 01,2019-06-28,0.5529999999999999,0.441,5.0,-6.4110000000000005,1.0,0.0918,0.41,2.57e-06,0.107,0.525,76.988,214278.0,r&b/soul
37656,Global,54.40000000000001,crush a lot,Lil Baby,album,5372519.0,True,Street Gossip,2018-11-30,0.92,0.458,5.0,-5.643,0.0,0.315,0.0171,0.0,0.107,0.403,132.99200000000002,159755.0,hip hop
82736,Global,54.40000000000001,title track,Machine Gun Kelly,album,2691848,True,Tickets To My Downfall,2020-09-25,0.268,0.8290000000000001,7.0,-5.17,1.0,0.101,0.00107,0.0,0.157,0.35100000000000003,199.886,165967.0,hip hop
56315,Global,54.40000000000001,lost in your light,Dua Lipa - Miguel,album,20575026.0,False,Dua Lipa (Deluxe),2017-06-02,0.6459999999999999,0.772,2.0,-3.826,1.0,0.0564,0.000402,0.0,0.102,0.414,117.097,203769.0,pop
64707,Global,54.40000000000001,she ready,Lil Yachty - PnB Rock,album,6648019,True,Lil Boat 2,2018-03-09,0.825,0.718,0.0,-3.482,1.0,0.0834,0.0572,0.0,0.104,0.6890000000000001,145.03,185987.0,hip hop
71076,Global,53.60000000000001,my boy,Billie Eilish,single,34697267,False,dont smile at me (Expanded Edition),2017-08-11,0.6920000000000001,0.394,11.0,-8.745,0.0,0.207,0.472,0.000191,0.117,0.324,89.936,170852.0,pop
31250,Global,53.6,bedtime stories  - from sr3mm,Rae Sremmurd - Swae Lee - Slim Jxmmi - The Weeknd,album,6127363.0,True,SR3MM,2018-05-04,0.8029999999999999,0.64,4.0,-4.527,0.0,0.0279,0.0544,4.77e-05,0.342,0.038,131.986,292727.0,hip hop
70010,Global,53.6,selfless,The Strokes,album,3426324,False,The New Abnormal,2020-04-10,0.537,0.68,4.0,-4.297,1.0,0.0333,0.191,0.00175,0.0889,0.0889,121.989,222093.0,rock
82151,Global,53.6,city of stars - from la la land soundtrack/pier,Ryan Gosling,compilation,32427,False,La La Land (Original Motion Picture Soundtrack),2016-12-09,0.579,0.0842,6.0,-19.49,0.0,0.0561,0.953,0.0423,0.0935,0.188,98.189,111240.0,else
58264,Global,53.6,audacity,Stormzy - Headie One,album,2022113.0,True,Heavy Is The Head,2019-12-13,0.6779999999999999,0.516,1.0,-4.601,1.0,0.444,0.0523,0.0,0.13,0.11,133.939,245920.0,dance/electronic
19008,Global,53.6,different,Future - Juice WRLD - Yung Bans,album,9442830.0,True,Future & Juice WRLD Present... WRLD ON DRUGS,2018-10-19,0.456,0.516,8.0,-10.512,1.0,0.459,0.098,0.0,0.115,0.684,77.058,151013.0,hip hop
59887,Global,53.6,shadow of the day,Linkin Park,album,17132813.0,False,Minutes to Midnight,2007-05-11,0.534,0.393,11.0,-7.813,1.0,0.0292,0.00479,0.0107,0.107,0.0641,110.007,290360.0,metal
3302,Global,53.6,if you leave me now,Charlie Puth - Boyz II Men,single,11708460.0,False,If You Leave Me Now (feat. Boyz II Men),2018-01-04,0.435,0.274,9.0,-7.84,1.0,0.0358,0.902,0.0,0.158,0.422,136.123,242162.0,pop
27159,Global,53.6,east atlanta love letter,6LACK - Future,album,2580696.0,True,East Atlanta Love Letter,2018-09-14,0.581,0.315,5.0,-11.947,0.0,0.0781,0.389,1.6800000000000002e-05,0.0766,0.185,61.381,246088.0,r&b/soul
81215,Global,53.6,im so groovy,Future,album,9442830,True,FUTURE,2017-08-04,0.938,0.478,1.0,-9.739,1.0,0.265,0.0418,0.00884,0.0801,0.386,138.059,261752.0,hip hop
24769,Global,53.6,on god,Juice WRLD - Young Thug,album,13266070.0,True,Death Race For Love,2019-03-08,0.797,0.722,5.0,-6.23,0.0,0.0601,0.0925,0.0,0.112,0.338,145.99,250272.0,rap
55793,Global,53.6,silver lining,Panic! At The Disco,album,10097733.0,True,Pray for the Wicked,2018-06-22,0.5770000000000001,0.939,1.0,-1.352,0.0,0.108,0.0272,0.0,0.24,0.7140000000000001,105.092,168613.0,pop
38480,Global,53.6,she gon wink,Takeoff,album,1029845.0,True,The Last Rocket,2018-11-02,0.753,0.736,1.0,-6.157,0.0,0.0865,0.102,0.0,0.189,0.272,140.994,216214.0,hip hop
66277,Global,53.6,crash,ScHoolboy Q,album,3388289,True,CrasH Talk,2019-04-26,0.825,0.644,1.0,-6.001,1.0,0.175,0.0311,0.0,0.086,0.79,132.019,161480.0,rap
25033,Global,53.6,hair down,SiR - Kendrick Lamar,single,415028.0,True,Hair Down (feat. Kendrick Lamar),2019-08-08,0.804,0.509,8.0,-10.833,0.0,0.132,0.208,0.00011,0.314,0.472,120.074,217006.0,r&b/soul
2225,Global,53.6,final lullaby - bonus track,The Weeknd,album,25562055.0,True,After Hours (Deluxe),2020-04-03,0.604,0.26,11.0,-10.498,1.0,0.0373,0.841,9.33e-05,0.327,0.317,100.964,185689.0,r&b/soul
28420,Global,52.80000000000001,wait,Maroon 5 - A Boogie Wit da Hoodie,single,27713137.0,False,Wait (feat. A Boogie Wit da Hoodie),2018-01-26,0.7070000000000001,0.608,8.0,-4.5139999999999985,1.0,0.0548,0.0628,0.0,0.118,0.414,126.121,190476.0,pop
56841,Global,52.8,who needs love,Tory Lanez,album,3310268.0,True,The New Toronto 3,2020-04-10,0.76,0.674,7.0,-7.042999999999998,1.0,0.129,0.0462,0.0,0.22,0.431,101.987,173870.0,hip hop
67026,Global,52.8,sunday morning jetpack,Big Sean - The-Dream,album,7838718,True,I Decided.,2017-02-03,0.591,0.7559999999999999,10.0,-8.026,0.0,0.14300000000000002,0.708,0.0,0.332,0.546,82.77600000000002,225067.0,hip hop
72687,Global,52.8,open mic\\aquarius iii,Logic,album,5004777,True,No Pressure,2020-07-24,0.7509999999999999,0.916,0.0,-3.917,1.0,0.256,0.16899999999999998,0.0,0.366,0.745,89.876,303931.0,hip hop
68434,Global,52.8,saved my life,Sia,single,17732676,False,Saved My Life,2020-05-02,0.682,0.503,8.0,-5.934,1.0,0.0417,0.213,0.0,0.0944,0.382,113.987,235532.0,dance/electronic
20856,Global,52.8,self made,Lil Yachty,album,6648019.0,True,Lil Boat 2,2018-03-09,0.614,0.4970000000000001,0.0,-7.542999999999998,1.0,0.0717,0.273,0.0,0.156,0.11,134.154,112705.0,hip hop
30928,Global,52.8,purple emoji,Ty Dolla $ign - J. Cole,single,3540805.0,False,Purple Emoji (feat. J Cole),2019-05-20,0.7070000000000001,0.5429999999999999,8.0,-4.61,1.0,0.279,0.151,0.0,0.384,0.8240000000000001,144.18,163755.0,hip hop
12525,Global,52.8,rêves bizarres,Orelsan - Damso,album,1304225.0,False,La fête est finie - EPILOGUE,2018-11-16,0.816,0.652,10.0,-6.157,0.0,0.231,0.11,0.0,0.0957,0.736,143.995,212609.0,indie
38912,Global,52.8,tócame,Anitta - Arcangel - De La Ghetto,single,9903432.0,False,Tócame (feat. Arcangel & De La Ghetto),2020-07-10,0.785,0.74,1.0,-5.374,1.0,0.172,0.0205,8.28e-05,0.22,0.746,100.057,166265.0,funk
75511,Global,52.8,higher higher,Justin Timberlake,album,9849964,False,Man of the Woods,2018-02-02,0.6579999999999999,0.62,6.0,-6.634,0.0,0.0517,0.149,1.22e-05,0.157,0.522,89.955,258507.0,pop
26734,Global,52.8,the truth,Kygo - Valerie Broussard,album,6858400.0,False,Golden Hour,2020-05-29,0.629,0.539,7.0,-7.006,0.0,0.063,0.166,0.0,0.189,0.316,109.885,193747.0,dance/electronic
68917,Global,52.8,feel the beat,Black Eyed Peas - Maluma,album,4907118,True,TRANSLATION,2020-06-19,0.8959999999999999,0.528,0.0,-5.981,0.0,0.0849,0.114,0.000189,0.773,0.312,104.991,237714.0,pop
18380,Global,52.00000000000001,real friends,Camila Cabello - Swae Lee,single,18673543.0,False,Real Friends,2018-08-16,0.701,0.512,0.0,-6.869,0.0,0.0969,0.235,5.07e-06,0.135,0.6629999999999999,91.947,223583.0,pop
10558,Global,52.0,feel me,Tyga - Kanye West,single,5980363.0,True,Feel Me,2017-01-01,0.442,0.636,1.0,-4.2189999999999985,0.0,0.262,0.124,0.0,0.879,0.251,87.69200000000002,199957.0,pop
38884,Global,52.0,love her,Jonas Brothers,album,4654109.0,False,Happiness Begins,2019-06-07,0.74,0.337,8.0,-6.039,1.0,0.0282,0.17800000000000002,0.0,0.0944,0.56,103.002,193133.0,boy band
71519,Global,52.0,oh my gawd,Mr Eazi - Major Lazer - Nicki Minaj - K4mo,single,264069,False,Oh My Gawd (feat. Nicki Minaj & K4MO),2020-09-10,0.8170000000000001,0.866,7.0,-3.86,0.0,0.21600000000000005,0.151,0.0,0.0946,0.83,94.007,180000.0,dance/electronic
72873,Global,52.0,menace,PNL,album,3410199,True,Deux frères,2019-04-05,0.7559999999999999,0.552,8.0,-6.912000000000001,1.0,0.0596,0.119,0.0,0.104,0.4,146.095,188864.0,hip hop
38129,Global,52.0,titanium,David Guetta - Sia,album,21659022.0,False,Nothing but the Beat Ultimate,2011-08-26,0.604,0.787,0.0,-3.674,0.0,0.103,0.0679,0.15,0.127,0.301,126.062,245040.0,pop
9710,Global,52.0,too late for love,John Lundvik,single,22357.0,False,Too Late For Love,2019-02-23,0.401,0.746,0.0,-4.155,1.0,0.0734,0.197,0.0,0.0657,0.417,104.252,178133.0,pop
78649,Global,52.0,living proof,Camila Cabello,album,18673543,False,Romance,2019-12-06,0.735,0.514,7.0,-5.464,1.0,0.08199999999999999,0.109,0.0,0.359,0.517,77.566,194440.0,pop
2310,Global,52.0,jenny of oldstones,Florence + The Machine,single,5344593.0,False,Jenny of Oldstones (Game of Thrones),2019-04-22,0.27,0.195,1.0,-10.653,0.0,0.0797,0.931,9.73e-06,0.0949,0.171,46.489,188639.0,pop
76760,Global,52.0,one,Lewis Capaldi,album,5649718,False,Divinely Uninspired To A Hellish Extent,2019-05-17,0.708,0.339,9.0,-7.085,1.0,0.0409,0.8340000000000001,0.0,0.128,0.512,117.995,179908.0,pop
